student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,ai_feedback,predicted_score
116734,23,Female,Psychology,5.0,1.2,3.6,Yes,73.6,7.6,Good,5,Bachelor,Low,7.2,No,3.93,8,6.3,No,4,10.3,Dorm,Yes,Low,3,1,10,Reading,5.3,100,Too much time on Netflix. Work on motivation. Manage exam anxiety.,86.52
116735,28,Female,Engineering,3.5,5.0,2.1,No,67.6,5.3,Good,1,PhD,Medium,7.1,Yes,3.48,1,4.1,No,5,10.6,Dorm,No,Low,4,10,5,Auditory,3.9,92,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance.,91.61
116736,17,Other,Psychology,3.8,0.7,3.0,No,67.1,8.2,Poor,1,Bachelor,Low,6.6,No,3.38,6,3.5,No,5,9.4,Co-Learning Group,Yes,Medium,3,8,7,Visual,6.4,84,Too much time on Netflix. Improve attendance.,92.13
116737,23,Male,Psychology,1.6,2.3,0.6,No,80.6,9.9,Fair,2,Master,Low,8.6,Yes,4.0,8,5.4,No,0,5.1,Cafe,Yes,Medium,10,8,7,Reading,6.4,98,Increase daily study time.,90.2
116738,23,Male,Engineering,3.1,0.5,1.1,No,42.3,6.8,Good,6,Master,Medium,7.8,Yes,2.62,5,4.6,No,2,6.3,Dorm,No,Medium,8,4,10,Visual,8.7,61,Improve attendance. Work on motivation. Manage exam anxiety.,85.95
116739,17,Female,Biology,6.0,1.5,2.2,Yes,69.6,6.9,Good,4,Bachelor,Medium,9.5,Yes,3.48,7,3.0,No,4,11.0,Cafe,Yes,High,9,1,10,Visual,3.3,83,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.34
116740,19,Other,Computer Science,3.5692570671156223,4.5,1.9,Yes,89.2,8.2,Good,0,Bachelor,Medium,6.9,No,3.61,2,1.0,No,2,11.8,Dorm,Yes,Low,9,8,7,Auditory,6.8,84,Reduce social media usage.,91.66
116741,19,Other,Biology,1.7,3.3,2.3,Yes,49.9,5.9,Poor,0,Master,Low,8.6,No,4.0,1,6.6,No,2,8.4,Co-Learning Group,Yes,High,9,7,8,Reading,9.6,100,Increase daily study time. Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,86.36
116742,26,Female,Arts,2.8,1.9,0.7,Yes,81.1,5.9,Good,0,Some College,Low,5.4,Yes,3.74,1,3.6,No,5,5.8,Dorm,No,High,4,4,10,Kinesthetic,7.0,80,Improve sleep hygiene. Work on motivation. Manage exam anxiety.,84.82
116743,19,Female,Psychology,7.9,4.6,3.2,No,76.3,8.9,Good,3,Master,Medium,8.1,Yes,4.0,6,6.3,No,2,16.0,Co-Learning Group,Yes,Low,6,6,9,Kinesthetic,8.1,100,Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,95.98
116744,24,Female,Arts,5.4,1.2,1.0,No,64.0,8.9,Good,1,PhD,Low,8.4,Yes,3.45,3,6.5,No,0,8.4,Co-Learning Group,No,Low,3,2,10,Kinesthetic,6.3,94,Improve attendance. Work on motivation. Manage exam anxiety.,88.87
116745,25,Male,Computer Science,6.926167012219212,2.9,3.2,Yes,41.0,5.4,Fair,5,Bachelor,Medium,8.3,Yes,3.16,8,10.0,No,2,14.2,Cafe,No,High,8,4,10,Reading,6.2,82,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,90.13
116746,19,Other,Computer Science,5.594788679519996,3.1,1.3,No,57.4,5.9,Fair,0,High School,Low,5.8,Yes,4.0,3,5.3,No,2,11.4,Co-Learning Group,No,High,8,1,10,Reading,4.0,100,Improve sleep hygiene. Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,85.99
116747,25,Male,Engineering,3.5,3.9,0.6,No,59.8,5.5,Fair,4,Bachelor,Medium,6.4,Yes,3.93,4,6.0,No,3,9.9,Library,Yes,Low,10,8,7,Kinesthetic,5.4,99,Improve sleep hygiene. Reduce social media usage. Improve attendance.,89.59
116748,19,Other,Arts,3.8,2.2,1.0,No,50.7,7.8,Poor,2,High School,Low,6.0,No,4.0,6,7.7,No,4,7.6,Co-Learning Group,Yes,Low,3,1,10,Kinesthetic,8.3,99,Improve attendance. Work on motivation. Manage exam anxiety.,84.97
116749,23,Male,Computer Science,8.28242110077611,3.1,1.6,No,86.5,5.0,Fair,4,PhD,High,6.2,Yes,4.0,5,6.6,No,4,14.0,Quiet Room,No,Medium,4,6,9,Reading,7.6,99,Improve sleep hygiene. Reduce social media usage. Manage exam anxiety.,93.78
116750,18,Other,Arts,4.0,1.4,0.8,No,60.7,5.5,Good,4,Master,Medium,7.7,No,2.75,4,3.3,No,1,7.9,Library,No,Low,3,1,10,Auditory,4.2,73,Improve sleep hygiene. Improve attendance. Work on motivation. Manage exam anxiety.,83.56
116751,17,Other,Arts,3.2,3.4,0.9,Yes,99.8,4.5,Good,2,Master,Low,6.3,Yes,4.0,7,1.6,No,1,8.6,Quiet Room,Yes,Low,8,10,5,Reading,4.4,100,Improve sleep hygiene. Reduce social media usage.,90.73
116752,26,Other,Arts,6.1,0.7,2.1,Yes,50.6,7.5,Good,4,PhD,High,6.7,Yes,4.0,5,4.6,No,0,9.3,Dorm,No,High,4,1,10,Auditory,8.3,94,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,88.04
116753,19,Male,Computer Science,1.9420501882579373,0.6,2.8,No,80.8,6.7,Good,5,Some College,Low,9.0,No,3.85,5,5.3,No,0,7.0,Quiet Room,Yes,Medium,1,1,10,Kinesthetic,2.2,100,Increase daily study time. Too much time on Netflix. Work on motivation. Manage exam anxiety.,81.57
116754,21,Other,Arts,3.3,2.4,3.2,Yes,80.7,5.8,Good,0,Bachelor,High,4.8,No,3.63,1,7.7,No,1,10.1,Cafe,Yes,High,5,7,8,Reading,2.5,97,Improve sleep hygiene. Too much time on Netflix. Manage exam anxiety.,88.44
116755,22,Male,Engineering,4.0,4.8,3.4,Yes,61.8,7.8,Poor,2,High School,High,5.0,No,4.0,5,7.2,No,0,13.6,Quiet Room,No,Medium,2,8,7,Visual,5.9,100,Reduce social media usage. Too much time on Netflix. Improve attendance.,91.92
116756,25,Other,Computer Science,6.256634660194501,3.8,2.2,Yes,99.2,6.6,Poor,0,Master,Low,5.0,Yes,3.72,4,7.5,No,0,13.7,Quiet Room,Yes,Low,7,8,7,Visual,1.5,88,Reduce social media usage. Too much time on Netflix.,94.18
116757,20,Male,Arts,6.2,1.4,2.1,Yes,74.1,6.0,Good,2,PhD,Medium,6.2,No,3.99,3,4.8,No,1,9.9,Library,No,High,7,2,10,Kinesthetic,6.0,99,Too much time on Netflix. Work on motivation. Manage exam anxiety.,87.91
116758,19,Female,Computer Science,8.202296185569553,4.7,0.6,Yes,90.0,7.1,Fair,3,Bachelor,Medium,5.4,Yes,3.26,5,4.9,No,5,14.1,Co-Learning Group,Yes,High,9,1,10,Reading,5.9,85,Reduce social media usage. Work on motivation. Manage exam anxiety.,90.48
116759,22,Male,Computer Science,4.315215317849956,1.5,0.3,No,90.6,6.5,Good,6,High School,Medium,6.0,Yes,3.62,3,2.7,No,1,7.8,Cafe,Yes,High,8,6,9,Reading,2.3,99,Manage exam anxiety.,89.27
116760,17,Other,Business,8.1,5.0,0.3,Yes,90.1,7.6,Good,1,High School,High,2.5,No,4.0,8,6.3,No,5,13.5,Dorm,No,Low,1,10,5,Reading,3.7,96,Reduce social media usage.,99.69
116761,19,Female,Biology,2.5,1.4,2.1,No,58.2,7.7,Poor,0,Master,High,3.0,No,3.71,8,4.2,No,5,7.2,Library,No,Medium,6,2,10,Kinesthetic,7.2,98,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,83.98
116762,18,Male,Arts,4.4,0.7,1.2,Yes,72.9,7.6,Fair,7,High School,Low,7.6,No,4.0,5,6.3,No,1,7.4,Quiet Room,No,Medium,1,7,8,Visual,6.7,94,Manage exam anxiety.,91.42
116763,17,Female,Engineering,7.2,4.7,2.1,No,98.9,8.6,Good,0,High School,High,3.4,Yes,4.0,3,4.5,No,2,15.4,Co-Learning Group,No,Medium,4,2,10,Reading,4.7,96,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,91.01
116764,21,Male,Arts,0.7,2.3,0.7,Yes,69.0,6.9,Fair,4,Some College,Low,7.3,No,4.0,1,4.9,No,4,5.4,Cafe,No,High,4,6,9,Visual,9.1,92,Increase daily study time. Improve attendance. Manage exam anxiety.,84.61
116765,22,Other,Psychology,2.7,4.1,3.5,Yes,43.4,5.9,Fair,5,PhD,Low,7.3,Yes,4.0,2,5.0,No,2,12.1,Cafe,No,Medium,1,6,9,Kinesthetic,6.6,99,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,86.53
116766,25,Male,Biology,2.8,4.3,1.0,No,59.5,7.1,Poor,7,PhD,Low,5.7,Yes,3.75,7,5.3,No,1,9.7,Cafe,No,Low,2,5,10,Visual,3.6,98,Reduce social media usage. Improve attendance. Manage exam anxiety.,86.34
116767,24,Other,Arts,2.9,3.8,0.1,No,40.3,10.5,Fair,3,Master,High,7.6,Yes,3.5,1,4.4,No,2,8.3,Cafe,Yes,Low,6,7,8,Kinesthetic,7.6,84,Reduce social media usage. Improve attendance. Manage exam anxiety.,91.25
116768,26,Female,Engineering,5.2,4.2,0.7,No,52.1,6.3,Good,4,High School,Medium,7.8,No,3.3,1,3.4,No,2,11.9,Dorm,No,Low,1,1,10,Kinesthetic,6.5,82,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,85.72
116769,18,Female,Arts,1.3,4.6,0.1,No,74.0,5.9,Poor,2,High School,High,7.0,No,3.28,1,7.6,No,2,6.1,Co-Learning Group,No,Medium,8,10,5,Visual,7.5,82,Increase daily study time. Improve sleep hygiene. Reduce social media usage.,89.07
116770,23,Other,Business,4.3,0.3,4.0,Yes,57.0,7.8,Good,3,Master,Medium,8.5,No,3.72,8,3.0,No,1,9.9,Library,No,High,8,1,10,Kinesthetic,2.4,91,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,85.64
116771,23,Other,Engineering,6.5,4.2,1.4,No,73.7,7.8,Fair,1,Master,Low,8.0,Yes,4.0,3,3.4,No,0,12.3,Quiet Room,Yes,High,8,1,10,Reading,4.4,100,Reduce social media usage. Work on motivation. Manage exam anxiety.,88.59
116772,24,Male,Business,5.6,4.0,3.2,Yes,81.2,11.5,Fair,1,Some College,Low,4.4,No,3.31,1,3.3,No,1,14.4,Library,No,Medium,9,4,10,Visual,5.1,79,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,92.62
116773,25,Female,Psychology,3.9,1.9,3.8,Yes,84.8,8.3,Fair,3,High School,Medium,6.7,Yes,2.77,5,5.8,No,3,11.1,Dorm,No,Low,4,5,10,Reading,3.7,77,Too much time on Netflix. Manage exam anxiety.,88.89
116774,28,Female,Biology,3.0,4.6,3.6,No,55.6,6.0,Poor,3,High School,Medium,7.4,Yes,3.03,7,5.1,No,0,13.2,Dorm,No,High,8,8,7,Reading,7.5,68,Reduce social media usage. Too much time on Netflix. Improve attendance.,89.27
116775,21,Female,Arts,5.7,4.0,1.1,No,73.3,6.8,Fair,3,High School,High,5.3,Yes,3.18,6,4.7,No,4,11.9,Cafe,No,High,9,10,5,Kinesthetic,1.7,82,Reduce social media usage.,95.75
116776,21,Female,Psychology,4.6,3.2,2.0,Yes,71.3,8.4,Good,2,Bachelor,Medium,3.4,No,4.0,2,2.9,No,2,10.2,Quiet Room,No,High,4,7,8,Reading,1.5,100,Reduce social media usage. Manage exam anxiety.,92.04
116777,27,Female,Business,7.5,0.5,1.8,Yes,64.8,9.8,Good,7,Bachelor,High,7.0,No,4.0,1,3.9,No,3,10.7,Quiet Room,Yes,High,4,5,10,Reading,8.1,100,Improve attendance. Manage exam anxiety.,95.12
116778,20,Female,Biology,3.6,3.4,4.0,Yes,80.2,5.9,Fair,5,PhD,High,8.5,Yes,3.87,3,4.7,No,3,12.7,Library,Yes,Low,5,6,9,Kinesthetic,8.5,99,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,87.9
116779,25,Female,Business,1.1,1.9,2.6,No,85.2,7.6,Good,7,Some College,Low,8.8,Yes,3.67,1,6.7,No,3,7.4,Cafe,Yes,Medium,1,5,10,Visual,9.6,81,Increase daily study time. Too much time on Netflix. Manage exam anxiety.,84.6
116780,20,Male,Arts,5.2,3.3,3.1,No,47.8,7.1,Fair,3,Master,Low,6.0,No,4.0,5,4.2,No,1,13.5,Cafe,Yes,Medium,8,3,10,Kinesthetic,1.8,100,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.97
116781,22,Female,Computer Science,4.384798188755623,3.0,3.0,No,94.5,5.2,Fair,0,Master,Low,6.0,Yes,2.92,1,6.8,No,4,11.3,Co-Learning Group,No,Medium,5,1,10,Reading,1.9,67,Improve sleep hygiene. Too much time on Netflix. Work on motivation. Manage exam anxiety.,83.8
116782,25,Female,Computer Science,4.239988296622332,4.7,3.4,Yes,95.0,7.2,Good,4,PhD,Low,5.5,Yes,4.0,8,2.6,No,4,13.3,Dorm,No,Low,9,8,7,Reading,5.9,100,Reduce social media usage. Too much time on Netflix.,91.86
116783,22,Male,Engineering,3.3,3.0,2.0,No,76.3,7.6,Poor,0,High School,Low,4.4,No,3.93,5,4.5,No,4,9.1,Library,No,High,4,5,10,Kinesthetic,1.8,91,Manage exam anxiety.,87.44
116784,28,Female,Psychology,2.9,2.5,2.3,No,66.3,5.0,Fair,6,High School,Medium,5.6,No,3.4,7,4.2,No,3,9.2,Dorm,No,High,2,5,10,Visual,1.0,89,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Manage exam anxiety.,85.02
116785,17,Male,Business,2.8,3.3,1.3,Yes,98.2,6.6,Poor,2,Master,Medium,4.5,Yes,3.09,7,3.8,No,0,7.7,Library,No,High,8,1,10,Visual,3.6,80,Reduce social media usage. Work on motivation. Manage exam anxiety.,82.61
116786,26,Female,Engineering,5.1,3.2,1.8,Yes,44.9,6.1,Fair,4,High School,High,8.0,No,4.0,4,4.9,No,1,11.2,Quiet Room,Yes,High,8,2,10,Reading,2.6,100,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,86.26
116787,20,Male,Arts,7.3,4.0,2.5,Yes,95.7,7.4,Good,0,PhD,Medium,7.1,No,4.0,8,1.7,No,3,14.9,Library,Yes,Medium,5,9,6,Auditory,2.9,94,Reduce social media usage. Too much time on Netflix.,97.35
116788,21,Female,Psychology,5.9,0.2,2.1,Yes,94.6,7.6,Fair,2,Some College,Medium,6.3,No,4.0,4,5.8,No,4,9.5,Quiet Room,Yes,High,3,10,5,Auditory,6.5,100,Too much time on Netflix.,96.91
116789,25,Female,Biology,4.8,1.1,3.6,No,56.8,6.8,Good,0,Bachelor,Medium,6.1,Yes,3.08,1,2.8,No,3,10.1,Co-Learning Group,Yes,Low,6,4,10,Auditory,6.1,79,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,88.26
116790,27,Other,Engineering,5.7,0.0,2.6,Yes,57.8,7.7,Good,3,Master,High,3.9,No,3.64,1,7.1,No,5,8.3,Co-Learning Group,Yes,Medium,7,3,10,Kinesthetic,7.7,87,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,89.38
116791,18,Male,Arts,4.8,4.7,0.9,No,59.9,4.9,Fair,0,High School,Medium,6.6,No,4.0,1,5.2,No,0,12.0,Library,Yes,Low,10,6,9,Reading,6.7,100,Improve sleep hygiene. Reduce social media usage. Improve attendance. Manage exam anxiety.,88.73
116792,22,Other,Computer Science,3.1911715732334365,0.1,2.2,Yes,72.4,7.4,Good,1,Some College,Medium,5.8,No,2.72,8,6.1,No,4,5.5,Dorm,No,Medium,1,7,8,Reading,8.5,69,Too much time on Netflix. Manage exam anxiety.,89.66
116793,22,Other,Computer Science,4.35579674075643,1.7,1.9,Yes,90.2,7.2,Poor,7,Bachelor,High,10.0,Yes,3.87,6,2.8,No,1,9.8,Quiet Room,Yes,Medium,5,10,5,Reading,7.6,100,Keep up the good work!,94.42
116794,25,Female,Arts,5.1,3.7,2.0,No,40.6,8.8,Good,3,Master,Medium,9.1,No,4.0,6,1.9,No,0,10.9,Co-Learning Group,No,Medium,10,1,10,Kinesthetic,6.3,99,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,87.38
116795,20,Other,Computer Science,4.784896764122024,3.1,3.0,Yes,51.2,5.8,Poor,7,Master,Medium,8.3,Yes,4.0,7,5.3,No,2,11.4,Quiet Room,Yes,Low,1,10,5,Visual,9.7,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance.,93.96
116796,25,Other,Biology,6.4,3.6,3.6,Yes,47.5,5.6,Good,6,Some College,High,2.4,Yes,4.0,5,6.4,No,1,14.0,Quiet Room,Yes,Medium,7,3,10,Kinesthetic,4.1,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,88.6
116797,26,Other,Engineering,3.2,3.5,3.2,No,78.3,7.5,Poor,6,High School,Medium,5.1,No,3.31,2,7.1,No,2,10.1,Co-Learning Group,Yes,Medium,4,2,10,Auditory,1.6,88,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,84.61
116798,21,Male,Computer Science,3.069752681383946,0.5,1.6,Yes,93.3,6.0,Good,1,Bachelor,High,5.9,Yes,4.0,1,1.0,No,0,5.8,Library,Yes,Low,10,4,10,Kinesthetic,2.4,100,Work on motivation. Manage exam anxiety.,85.25
116799,21,Male,Arts,2.1,3.3,0.3,No,98.1,5.8,Good,3,High School,Medium,7.3,Yes,4.0,2,6.0,No,1,7.3,Co-Learning Group,Yes,High,4,2,10,Kinesthetic,3.3,100,Improve sleep hygiene. Reduce social media usage. Work on motivation. Manage exam anxiety.,81.91
116800,21,Male,Biology,4.0,1.3,1.4,No,91.9,4.7,Good,3,Bachelor,High,9.0,Yes,2.49,5,5.6,No,5,7.7,Co-Learning Group,No,Low,3,4,10,Visual,2.8,57,Improve sleep hygiene. Work on motivation. Manage exam anxiety.,85.58
116801,26,Female,Engineering,2.4,2.6,2.8,No,60.0,6.0,Good,1,Bachelor,Medium,8.9,Yes,3.01,8,5.6,No,1,9.1,Library,No,High,5,2,10,Auditory,7.3,84,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,82.57
116802,27,Other,Computer Science,6.821089134836271,3.4,1.0,No,86.8,5.9,Fair,6,High School,High,4.5,Yes,4.0,3,2.6,No,3,13.0,Co-Learning Group,No,Medium,8,2,10,Visual,7.2,100,Improve sleep hygiene. Reduce social media usage. Work on motivation. Manage exam anxiety.,88.65
116803,16,Female,Arts,2.5,1.7,3.1,Yes,93.0,7.3,Fair,3,High School,High,3.6,Yes,4.0,7,5.0,No,4,7.9,Library,No,Low,8,8,7,Auditory,4.4,98,Too much time on Netflix.,89.6
116804,19,Female,Biology,2.5,4.5,3.3,No,40.5,7.4,Fair,1,Some College,Low,7.2,No,3.71,4,1.8,No,5,12.0,Dorm,No,Medium,5,8,7,Auditory,8.4,92,Reduce social media usage. Too much time on Netflix. Improve attendance.,89.58
116805,22,Female,Psychology,5.0,0.9,0.1,Yes,71.7,7.0,Good,5,Some College,Medium,6.1,Yes,3.46,6,7.3,No,1,7.4,Cafe,Yes,Medium,1,8,7,Visual,5.1,84,Keep up the good work!,92.89
116806,23,Male,Computer Science,2.711950293640256,3.4,3.2,Yes,96.1,5.6,Poor,4,PhD,Low,6.2,Yes,3.43,8,5.6,No,1,10.0,Dorm,No,Medium,9,10,5,Kinesthetic,4.6,76,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix.,90.85
116807,20,Male,Arts,5.0,2.1,0.8,Yes,83.1,4.2,Poor,2,Some College,High,6.7,No,2.71,7,8.1,Yes,0,8.9,Cafe,Yes,Low,7,3,10,Auditory,8.2,69,Improve sleep hygiene. Work on motivation. Manage exam anxiety.,85.83
116808,27,Other,Business,0.0,0.1,2.1,No,82.5,7.6,Good,7,Bachelor,Medium,6.0,Yes,2.22,5,3.7,No,5,4.1,Dorm,Yes,High,8,1,10,Reading,7.5,57,Increase daily study time. Too much time on Netflix. Work on motivation. Manage exam anxiety.,79.64
116809,27,Female,Business,3.8,0.2,3.3,Yes,81.5,7.4,Good,2,Bachelor,Low,6.8,No,3.77,3,3.5,No,1,9.1,Cafe,Yes,High,5,8,7,Reading,9.9,100,Too much time on Netflix.,91.67
116810,17,Other,Computer Science,7.657786676796292,3.1,0.7,No,45.6,8.8,Good,6,Some College,High,8.3,Yes,4.0,5,2.3,No,5,11.9,Library,No,High,3,6,9,Reading,5.2,100,Reduce social media usage. Improve attendance. Manage exam anxiety.,95.53
116811,25,Female,Business,4.4,1.1,0.7,Yes,65.1,5.1,Fair,0,Some College,High,7.5,No,3.32,7,5.2,No,4,7.9,Cafe,No,High,6,7,8,Kinesthetic,9.4,93,Improve sleep hygiene. Improve attendance. Manage exam anxiety.,89.66
116812,25,Other,Psychology,5.9,4.1,2.8,Yes,40.3,7.9,Fair,3,Master,High,7.7,Yes,4.0,2,3.9,No,1,13.2,Cafe,No,Low,4,8,7,Kinesthetic,3.8,100,Reduce social media usage. Too much time on Netflix. Improve attendance.,94.6
116813,27,Male,Biology,6.5,1.7,2.1,No,46.7,5.3,Poor,7,High School,Medium,6.2,No,4.0,8,3.7,No,0,10.8,Dorm,Yes,Low,2,3,10,Kinesthetic,2.3,100,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,88.57
116814,20,Female,Computer Science,3.74856769673028,4.2,0.5,Yes,97.2,9.2,Fair,3,Master,High,6.5,Yes,4.0,5,3.8,No,2,8.5,Co-Learning Group,No,Medium,8,6,9,Visual,9.2,100,Reduce social media usage. Manage exam anxiety.,90.45
116815,23,Female,Business,5.7,4.1,2.4,No,94.9,8.3,Fair,4,Some College,Low,7.2,Yes,3.27,6,4.4,No,3,13.8,Cafe,Yes,High,4,2,10,Kinesthetic,3.1,70,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,88.69
116816,26,Male,Psychology,2.2,1.1,1.6,Yes,74.1,8.1,Good,1,Bachelor,Low,7.2,No,2.55,1,5.2,No,4,6.6,Cafe,Yes,Medium,8,5,10,Reading,8.7,60,Manage exam anxiety.,86.5
116817,28,Female,Business,4.7,1.8,0.6,No,97.8,5.5,Poor,5,High School,High,6.3,Yes,3.91,7,1.0,No,2,8.1,Quiet Room,No,Medium,5,8,7,Auditory,9.5,98,Improve sleep hygiene.,91.48
116818,21,Other,Business,1.0,3.4,0.9,Yes,74.7,7.2,Poor,6,Master,Low,7.9,Yes,3.5,4,6.4,No,2,6.2,Cafe,Yes,High,1,4,10,Auditory,3.6,94,Increase daily study time. Reduce social media usage. Work on motivation. Manage exam anxiety.,83.09
116819,16,Other,Computer Science,8.949837862403065,1.6,3.9,Yes,53.6,9.9,Poor,6,High School,Medium,6.7,Yes,4.0,1,5.1,No,0,16.2,Dorm,Yes,Medium,8,2,10,Visual,2.8,99,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,94.45
116820,21,Female,Business,1.6,2.3,1.4,Yes,77.3,5.8,Good,2,Master,Low,1.0,Yes,3.44,7,7.6,No,5,7.2,Library,Yes,Medium,10,7,8,Auditory,5.3,81,Increase daily study time. Improve sleep hygiene. Manage exam anxiety.,86.12
116821,16,Male,Engineering,1.0,4.4,0.5,Yes,72.2,4.0,Poor,5,PhD,Medium,7.3,Yes,3.9,4,4.9,No,2,7.3,Library,No,Medium,5,8,7,Reading,1.3,93,Increase daily study time. Improve sleep hygiene. Reduce social media usage.,84.92
116822,25,Male,Biology,6.7,4.3,3.9,Yes,81.9,7.9,Good,1,Master,Low,5.4,Yes,4.0,7,6.6,No,3,16.2,Quiet Room,Yes,Low,2,10,5,Visual,2.6,100,Reduce social media usage. Too much time on Netflix.,97.96
116823,25,Other,Business,4.5,4.6,1.3,Yes,89.3,7.7,Fair,5,Master,High,6.9,No,3.75,4,3.5,No,0,11.1,Dorm,Yes,Medium,4,5,10,Auditory,6.9,86,Reduce social media usage. Manage exam anxiety.,89.24
116824,23,Other,Computer Science,6.1085037785284175,1.7,0.4,No,99.1,5.6,Good,7,High School,Low,6.5,No,4.0,5,4.0,No,3,9.9,Co-Learning Group,Yes,Medium,4,6,9,Kinesthetic,7.0,95,Improve sleep hygiene. Manage exam anxiety.,91.23
116825,18,Female,Business,3.9,3.0,3.3,No,86.1,8.2,Fair,7,Bachelor,Low,7.7,No,4.0,7,6.4,No,2,11.9,Library,No,Medium,4,10,5,Reading,8.1,100,Too much time on Netflix.,94.45
116826,17,Female,Computer Science,5.185370334752581,4.2,0.4,Yes,61.3,5.8,Poor,4,Master,High,7.5,Yes,3.88,4,4.7,No,1,9.9,Cafe,No,Medium,5,2,10,Reading,9.7,89,Improve sleep hygiene. Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,86.28
116827,20,Other,Arts,6.1,2.5,1.5,No,61.6,7.3,Good,1,Some College,Medium,4.4,No,2.73,3,3.3,No,1,12.0,Dorm,Yes,High,6,1,10,Auditory,9.0,62,Improve attendance. Work on motivation. Manage exam anxiety.,87.84
116828,24,Male,Psychology,4.2,3.7,1.8,No,76.5,7.2,Good,0,Bachelor,Low,4.2,No,2.24,6,6.9,No,0,11.7,Dorm,No,Medium,6,5,10,Reading,4.5,61,Reduce social media usage. Manage exam anxiety.,88.44
116829,18,Other,Psychology,3.3,3.2,3.8,No,74.1,6.9,Good,3,High School,High,6.0,No,4.0,7,5.2,No,5,11.9,Co-Learning Group,Yes,Low,3,10,5,Visual,2.4,100,Reduce social media usage. Too much time on Netflix.,92.54
116830,20,Male,Arts,1.7,4.6,3.8,Yes,44.5,8.5,Fair,2,Some College,Low,10.0,Yes,3.34,7,4.7,No,1,11.2,Cafe,No,Medium,5,2,10,Auditory,6.8,93,Increase daily study time. Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,83.27
116831,27,Female,Engineering,1.3,4.4,0.3,Yes,99.5,7.7,Fair,2,Some College,High,4.6,Yes,3.34,8,3.4,No,2,6.0,Quiet Room,No,Medium,6,2,10,Visual,7.7,82,Increase daily study time. Reduce social media usage. Work on motivation. Manage exam anxiety.,82.21
116832,28,Female,Arts,1.4,3.6,3.2,Yes,69.8,6.0,Poor,4,Master,Low,7.4,Yes,2.65,5,3.0,No,2,10.0,Cafe,Yes,Low,4,5,10,Reading,2.1,67,Increase daily study time. Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,83.62
116833,17,Other,Engineering,6.2,4.1,2.0,Yes,60.1,8.2,Fair,2,High School,High,9.8,No,3.14,5,5.4,No,0,13.2,Dorm,No,High,4,9,6,Auditory,10.0,84,Reduce social media usage. Improve attendance.,96.51
116834,17,Other,Biology,2.3,3.7,1.0,No,67.4,6.5,Poor,3,Master,High,6.6,No,3.91,4,3.9,No,1,8.5,Co-Learning Group,No,Medium,10,2,10,Auditory,5.8,92,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,82.7
